1440720016, 1.12453, 1.12466, 0
1440720016, 1.12452, 1.12476, 0
1440720017, 1.12452, 1.12476, 0
1440720018, 1.12442, 1.12475, 0
1440720018, 1.12445, 1.1247, 0
1440720018, 1.12445, 1.1247, 0
1440720019, 1.12462, 1.12477, 0
1440720019, 1.12461, 1.12476, 0
1440720022, 1.1246, 1.12476, 0
1440720022, 1.12462, 1.12482, 0
1440720023, 1.12464, 1.12482, 0
1440720023, 1.12464, 1.12484, 0
1440720024, 1.12463, 1.12484, 0
1440720024, 1.12464, 1.12484, 0
1440720024, 1.12464, 1.12483, 0
1440720024, 1.12465, 1.12483, 0
1440720024, 1.12464, 1.12485, 0
1440720024, 1.12464, 1.12486, 0
1440720024, 1.12463, 1.12485, 0
1440720025, 1.12461, 1.12484, 0
1440720025, 1.12461, 1.12483, 0
1440720025, 1.1246, 1.12482, 0
1440720026, 1.1246, 1.12482, 0
1440720026, 1.12459, 1.12481, 0
1440720026, 1.12459, 1.1248, 0
1440720029, 1.12459, 1.12481, 0
1440720029, 1.12459, 1.1248, 0
1440720030, 1.12461, 1.1248, 0
1440720030, 1.12461, 1.12481, 0
1440720031, 1.12461, 1.1248, 0
1440720032, 1.12461, 1.12479, 0
1440720032, 1.12461, 1.12478, 0
1440720033, 1.12461, 1.1248, 0
1440720033, 1.12461, 1.12481, 0
1440720033, 1.12461, 1.1248, 0
1440720034, 1.12461, 1.12478, 0
1440720036, 1.12461, 1.12479, 0
1440720037, 1.12461, 1.12478, 0
1440720037, 1.12461, 1.12479, 0
1440720038, 1.12461, 1.12475, 0
1440720039, 1.12461, 1.12477, 0
1440720041, 1.12461, 1.12478, 0
1440720045, 1.12461, 1.1248, 0
1440720045, 1.12461, 1.12478, 0
1440720048, 1.12463, 1.12478, 0
1440720049, 1.12463, 1.1248, 0
1440720049, 1.12463, 1.12478, 0
1440720052, 1.12463, 1.12478, 0
1440720053, 1.12463, 1.1248, 0
1440720055, 1.12463, 1.12479, 0
1440720059, 1.12463, 1.12478, 0
1440720061, 1.12463, 1.12479, 0
1440720064, 1.12463, 1.12478, 0
1440720066, 1.12463, 1.12479, 0
1440720066, 1.12463, 1.12478, 0
1440720066, 1.12462, 1.12478, 0
1440720067, 1.12463, 1.12478, 0
1440720068, 1.12463, 1.12479, 0
1440720069, 1.12463, 1.12478, 0
1440720071, 1.12464, 1.12478, 0
1440720071, 1.12464, 1.12477, 0
1440720071, 1.12464, 1.12479, 0
1440720071, 1.12464, 1.12477, 0
1440720071, 1.12463, 1.12476, 0
1440720073, 1.12463, 1.12477, 0
1440720074, 1.12463, 1.12479, 0
1440720074, 1.12464, 1.12477, 0
1440720075, 1.12463, 1.12477, 0
1440720075, 1.12464, 1.12477, 0
1440720076, 1.12462, 1.12477, 0
1440720076, 1.12461, 1.12477, 0
1440720077, 1.12461, 1.12476, 0
1440720077, 1.12461, 1.12477, 0
1440720077, 1.12462, 1.12477, 0
1440720079, 1.12461, 1.12477, 0
1440720080, 1.12461, 1.1248, 0
1440720081, 1.12461, 1.12481, 0
1440720081, 1.12461, 1.12479, 0
1440720081, 1.12461, 1.12481, 0
1440720082, 1.12462, 1.12481, 0
1440720084, 1.12462, 1.12479, 0
1440720087, 1.12462, 1.1248, 0
1440720089, 1.12462, 1.12479, 0
1440720089, 1.12462, 1.1248, 0
1440720089, 1.12462, 1.12479, 0
1440720091, 1.12462, 1.12477, 0
1440720091, 1.12461, 1.12478, 0
1440720093, 1.12462, 1.12478, 0
1440720093, 1.12461, 1.12478, 0
1440720094, 1.12462, 1.12478, 0
1440720095, 1.12461, 1.12478, 0
1440720095, 1.12463, 1.12478, 0
1440720096, 1.12464, 1.1248, 0
1440720096, 1.12463, 1.1248, 0
1440720096, 1.12463, 1.12478, 0
1440720097, 1.12462, 1.12478, 0
1440720097, 1.12461, 1.12477, 0
1440720097, 1.12461, 1.12478, 0
1440720099, 1.12461, 1.12477, 0
1440720101, 1.12461, 1.12478, 0
1440720103, 1.12461, 1.1248, 0
1440720105, 1.12462, 1.1248, 0
1440720105, 1.12461, 1.1248, 0
1440720107, 1.12462, 1.1248, 0
1440720107, 1.12461, 1.1248, 0
1440720107, 1.12461, 1.12478, 0
1440720107, 1.12462, 1.12478, 0
1440720108, 1.12461, 1.12478, 0
1440720108, 1.12461, 1.1248, 0
1440720109, 1.12461, 1.1248, 0
1440720111, 1.12462, 1.1248, 0
1440720112, 1.12461, 1.1248, 0
1440720112, 1.12462, 1.1248, 0
1440720112, 1.12461, 1.1248, 0
1440720113, 1.12462, 1.1248, 0
1440720115, 1.12462, 1.12481, 0
1440720117, 1.12463, 1.12481, 0
1440720117, 1.12462, 1.1248, 0
1440720117, 1.12464, 1.12481, 0
1440720117, 1.12464, 1.12481, 0
1440720118, 1.12463, 1.12481, 0
1440720119, 1.12463, 1.12482, 0
1440720119, 1.12462, 1.12482, 0
1440720119, 1.12464, 1.12482, 0
1440720121, 1.12464, 1.12479, 0
1440720122, 1.12464, 1.1248, 0
1440720122, 1.12464, 1.12479, 0
1440720122, 1.12464, 1.1248, 0
1440720124, 1.12464, 1.12478, 0
1440720130, 1.12463, 1.12478, 0
1440720130, 1.12464, 1.12478, 0
1440720130, 1.12464, 1.1248, 0
1440720133, 1.12464, 1.12479, 0
1440720139, 1.12463, 1.12479, 0
1440720140, 1.12463, 1.12477, 0
1440720145, 1.12462, 1.12477, 0
1440720145, 1.12462, 1.12479, 0
1440720145, 1.12462, 1.12477, 0
1440720147, 1.12462, 1.12479, 0
1440720148, 1.12462, 1.1248, 0
1440720148, 1.12462, 1.12479, 0
1440720148, 1.12462, 1.12477, 0
1440720155, 1.12462, 1.1248, 0
1440720160, 1.12462, 1.12479, 0
1440720163, 1.12462, 1.1248, 0
1440720179, 1.12462, 1.12479, 0
1440720183, 1.12462, 1.12478, 0
1440720183, 1.12461, 1.12478, 0
1440720183, 1.12459, 1.12478, 0
1440720183, 1.1246, 1.12476, 0
1440720183, 1.12459, 1.12476, 0
1440720185, 1.12458, 1.12476, 0
1440720185, 1.12459, 1.12476, 0
1440720187, 1.12458, 1.12476, 0
1440720188, 1.12459, 1.12476, 0
1440720191, 1.1246, 1.12476, 0
1440720193, 1.12459, 1.12476, 0
1440720194, 1.12459, 1.12477, 0
1440720195, 1.12459, 1.12478, 0
1440720198, 1.1246, 1.12478, 0
1440720199, 1.12459, 1.12478, 0
1440720200, 1.1246, 1.12478, 0
1440720200, 1.12459, 1.12478, 0
1440720201, 1.12458, 1.12482, 0
1440720201, 1.1246, 1.12481, 0
1440720201, 1.12459, 1.12482, 0
1440720201, 1.1246, 1.12482, 0
1440720202, 1.12466, 1.1248, 0
1440720206, 1.12466, 1.12481, 0
1440720224, 1.12465, 1.12481, 0
1440720225, 1.12465, 1.1248, 0
1440720225, 1.12466, 1.1248, 0
1440720232, 1.12464, 1.12479, 0
1440720233, 1.12466, 1.12481, 0
1440720233, 1.12466, 1.12481, 0
1440720238, 1.12467, 1.12481, 0
1440720239, 1.12467, 1.12482, 0
1440720239, 1.12468, 1.12482, 0
1440720265, 1.12469, 1.12482, 0
1440720267, 1.12468, 1.12482, 0
1440720272, 1.12468, 1.12483, 0
1440720272, 1.1247, 1.12483, 0
1440720272, 1.12469, 1.12485, 0
1440720272, 1.1247, 1.12485, 0
1440720272, 1.12469, 1.12485, 0
1440720273, 1.12469, 1.12484, 0
1440720273, 1.1247, 1.12485, 0
1440720273, 1.12469, 1.12484, 0
1440720274, 1.1247, 1.12484, 0
1440720274, 1.12469, 1.12484, 0
1440720274, 1.1247, 1.12484, 0
1440720274, 1.12469, 1.12484, 0
1440720276, 1.12469, 1.12485, 0
1440720283, 1.12468, 1.12485, 0
1440720284, 1.12468, 1.12482, 0
1440720284, 1.12466, 1.12482, 0
1440720287, 1.12465, 1.12482, 0
1440720287, 1.12466, 1.12482, 0
1440720287, 1.12467, 1.12482, 0
1440720288, 1.12466, 1.12482, 0
1440720289, 1.12467, 1.12482, 0
1440720294, 1.12468, 1.12482, 0
1440720297, 1.12469, 1.12482, 0
1440720305, 1.12466, 1.12482, 0
1440720308, 1.12467, 1.12482, 0
1440720309, 1.12465, 1.12482, 0
1440720309, 1.12464, 1.12482, 0
1440720319, 1.12465, 1.12481, 0
1440720329, 1.12465, 1.1248, 0
1440720333, 1.12465, 1.12482, 0
1440720342, 1.12463, 1.12474, 0
1440720363, 1.12463, 1.12476, 0
1440720387, 1.12462, 1.12478, 0
1440720387, 1.12463, 1.12478, 0
1440720387, 1.12463, 1.1248, 0
1440720403, 1.12463, 1.12479, 0
1440720403, 1.12463, 1.12477, 0
1440720404, 1.12463, 1.12479, 0
1440720427, 1.12463, 1.12477, 0
1440720429, 1.12463, 1.12479, 0
1440720460, 1.12458, 1.12479, 0
1440720461, 1.12459, 1.12479, 0
1440720462, 1.12459, 1.1248, 0
1440720463, 1.12461, 1.1248, 0
1440720464, 1.12461, 1.12482, 0
1440720466, 1.12461, 1.12481, 0
1440720466, 1.12461, 1.12482, 0
1440720468, 1.12461, 1.12481, 0
1440720468, 1.12461, 1.12482, 0
1440720479, 1.12461, 1.12481, 0
1440720482, 1.12461, 1.12482, 0
1440720484, 1.12461, 1.12481, 0
1440720490, 1.12464, 1.12481, 0
1440720491, 1.12464, 1.1248, 0
1440720507, 1.12464, 1.12481, 0
1440720535, 1.12461, 1.12481, 0
1440720536, 1.1246, 1.12481, 0
1440720542, 1.12459, 1.12481, 0
1440720558, 1.12463, 1.12481, 0
1440720561, 1.12465, 1.12481, 0
1440720562, 1.12467, 1.12481, 0
1440720573, 1.12468, 1.12481, 0
1440720577, 1.12467, 1.12481, 0
1440720591, 1.12466, 1.12483, 0
1440720591, 1.12467, 1.12483, 0
1440720591, 1.12467, 1.12482, 0
1440720592, 1.12467, 1.12483, 0
1440720592, 1.12467, 1.12482, 0
1440720593, 1.12466, 1.12482, 0
1440720593, 1.12466, 1.12482, 0
1440720594, 1.12466, 1.12481, 0
1440720600, 1.12467, 1.12482, 0
1440720602, 1.12467, 1.12481, 0
1440720603, 1.12466, 1.12481, 0
1440720605, 1.12465, 1.12481, 0
1440720610, 1.12465, 1.1248, 0
1440720622, 1.12464, 1.12478, 0
1440720623, 1.12463, 1.12478, 0
1440720623, 1.12456, 1.12477, 0
1440720623, 1.12455, 1.12476, 0
1440720624, 1.12456, 1.12475, 0
1440720624, 1.12455, 1.12475, 0
1440720624, 1.12456, 1.12475, 0
1440720625, 1.12456, 1.12474, 0
1440720625, 1.12456, 1.12475, 0
1440720626, 1.12455, 1.12474, 0
1440720627, 1.12456, 1.12474, 0
1440720627, 1.12455, 1.12474, 0
1440720627, 1.12456, 1.12474, 0
1440720627, 1.12455, 1.12475, 0
1440720629, 1.12456, 1.12475, 0
1440720630, 1.12457, 1.12474, 0
1440720630, 1.12457, 1.12476, 0
1440720631, 1.12457, 1.12475, 0
1440720631, 1.12456, 1.12475, 0
1440720632, 1.12457, 1.12475, 0
1440720632, 1.12456, 1.12475, 0
1440720633, 1.12456, 1.12475, 0
1440720633, 1.12456, 1.12475, 0
1440720634, 1.12457, 1.12475, 0
1440720634, 1.12456, 1.12475, 0
1440720634, 1.12455, 1.12476, 0
1440720634, 1.12454, 1.12475, 0
1440720635, 1.12455, 1.12476, 0
1440720635, 1.12454, 1.12476, 0
1440720635, 1.12455, 1.12475, 0
1440720635, 1.12454, 1.12475, 0
1440720637, 1.12456, 1.12475, 0
1440720640, 1.12457, 1.12476, 0
1440720640, 1.12457, 1.12475, 0
1440720640, 1.12455, 1.12475, 0
1440720640, 1.12457, 1.12474, 0
1440720641, 1.12456, 1.12474, 0
1440720641, 1.12456, 1.12473, 0
