1440633608, 1.13135, 1.13159, 0
1440633612, 1.13136, 1.1316, 0
1440633613, 1.13138, 1.13159, 0
1440633614, 1.13138, 1.1316, 0
1440633615, 1.13139, 1.1316, 0
1440633619, 1.13139, 1.13159, 0
1440633621, 1.13139, 1.13158, 0
1440633622, 1.13124, 1.13147, 0
1440633623, 1.13133, 1.13152, 0
1440633624, 1.13141, 1.13158, 0
1440633625, 1.1314, 1.13159, 0
1440633625, 1.1314, 1.1316, 0
1440633627, 1.13139, 1.1316, 0
1440633627, 1.1313, 1.13153, 0
1440633627, 1.13132, 1.13154, 0
1440633627, 1.13132, 1.13152, 0
1440633627, 1.13132, 1.13153, 0
1440633627, 1.13132, 1.13152, 0
1440633628, 1.13132, 1.13156, 0
1440633628, 1.13132, 1.13155, 0
1440633630, 1.13132, 1.13156, 0
1440633630, 1.13132, 1.13155, 0
1440633630, 1.13132, 1.13156, 0
1440633631, 1.13132, 1.13155, 0
1440633631, 1.13132, 1.13154, 0
1440633632, 1.13132, 1.13151, 0
1440633638, 1.13132, 1.13153, 0
1440633639, 1.13134, 1.13158, 0
1440633639, 1.13134, 1.13159, 0
1440633639, 1.13136, 1.1316, 0
1440633639, 1.1314, 1.1316, 0
1440633639, 1.13141, 1.1316, 0
1440633639, 1.13142, 1.1316, 0
1440633640, 1.13141, 1.13159, 0
1440633640, 1.13138, 1.1316, 0
1440633641, 1.13139, 1.13159, 0
1440633641, 1.13138, 1.13158, 0
1440633641, 1.13138, 1.13159, 0
1440633641, 1.13137, 1.13158, 0
1440633641, 1.13139, 1.13159, 0
1440633642, 1.13139, 1.13158, 0
1440633642, 1.13139, 1.1316, 0
1440633642, 1.13139, 1.13158, 0
1440633642, 1.1314, 1.1316, 0
1440633642, 1.13139, 1.1316, 0
1440633643, 1.1314, 1.1316, 0
1440633643, 1.13142, 1.1316, 0
1440633648, 1.13141, 1.1316, 0
1440633648, 1.13141, 1.13161, 0
1440633648, 1.13142, 1.13163, 0
1440633648, 1.13145, 1.1317, 0
1440633648, 1.13145, 1.13171, 0
1440633649, 1.13148, 1.13171, 0
1440633649, 1.13152, 1.13171, 0
1440633651, 1.1315, 1.13161, 0
1440633655, 1.13151, 1.13171, 0
1440633655, 1.13152, 1.13171, 0
1440633656, 1.13151, 1.13171, 0
1440633657, 1.13151, 1.13179, 0
1440633657, 1.13153, 1.1318, 0
1440633657, 1.13157, 1.13179, 0
1440633657, 1.13158, 1.13179, 0
1440633657, 1.13157, 1.13179, 0
1440633658, 1.13157, 1.13176, 0
1440633658, 1.13155, 1.13178, 0
1440633658, 1.13154, 1.13178, 0
1440633658, 1.13154, 1.13175, 0
1440633658, 1.13154, 1.13176, 0
1440633659, 1.13154, 1.13175, 0
1440633659, 1.13156, 1.13178, 0
1440633659, 1.13156, 1.13179, 0
1440633660, 1.13155, 1.1318, 0
1440633660, 1.13155, 1.13181, 0
1440633660, 1.13152, 1.13169, 0
1440633661, 1.13151, 1.13168, 0
1440633663, 1.13152, 1.13169, 0
1440633665, 1.13143, 1.13161, 0
1440633665, 1.13142, 1.13161, 0
1440633667, 1.13143, 1.13168, 0
